Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2003,4025.0,A,Official figure,227632.0,91622.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2004,3697.0,A,Official figure,247579.0,91530.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2005,3127.0,A,Official figure,232482.0,72697.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2006,2316.0,A,Official figure,251239.0,58187.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2007,2268.0,A,Official figure,236931.0,53736.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2008,2224.0,A,Official figure,252419.0,56138.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2009,2529.0,A,Official figure,243919.0,61687.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2010,3773.0,A,Official figure,247442.0,93360.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2011,4110.0,A,Official figure,254268.0,104504.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2012,3945.0,A,Official figure,272144.0,107361.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2013,3890.0,A,Official figure,289147.0,112478.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2014,2652.0,A,Official figure,243918.0,64687.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2015,2673.0,A,Official figure,247441.0,66141.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2016,2694.0,A,Official figure,255739.0,68896.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2017,2716.0,A,Official figure,261384.0,70992.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2018,2730.0,A,Official figure,262201.0,71581.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2019,4900.0,A,Official figure,177259.0,86857.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2020,6759.0,A,Official figure,384202.0,259685.7
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2021,7650.0,A,Official figure,389500.0,297974.0
Crops and livestock products,Saudi Arabia,"Onions and shallots, dry (excluding dehydrated)",2022,7675.0,A,Official figure,403909.0,310000.0
Crops and livestock products,Saudi Arabia,"Other beans, green",2018,562.0,A,Official figure,183523.0,10314.0
Crops and livestock products,Saudi Arabia,"Other beans, green",2019,546.0,A,Official figure,196081.0,10706.0
Crops and livestock products,Saudi Arabia,"Other beans, green",2020,4467.0,A,Official figure,37889.0,16925.0
Crops and livestock products,Saudi Arabia,"Other beans, green",2021,4994.0,A,Official figure,34199.0,17079.0
Crops and livestock products,Saudi Arabia,"Other beans, green",2022,5976.0,A,Official figure,34269.0,20479.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2000,14527.0,A,Official figure,85833.0,124690.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2001,9504.0,A,Official figure,144421.0,137258.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2002,10366.0,A,Official figure,135256.0,140206.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2003,11025.0,A,Official figure,136635.0,150640.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2004,11206.0,A,Official figure,153882.0,172440.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2005,12139.0,A,Official figure,144202.0,175047.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2006,13498.0,A,Official figure,118632.0,160129.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2007,14315.0,A,Official figure,118123.0,169093.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2008,14884.0,A,Official figure,101039.0,150387.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2009,15216.0,A,Official figure,94430.0,143685.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2010,13015.0,A,Official figure,80920.0,105317.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2011,12172.0,A,Official figure,87325.0,106292.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2012,12029.0,A,Official figure,89795.0,108014.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2013,11029.0,A,Official figure,89781.0,99019.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2014,4731.0,A,Official figure,94430.0,44675.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2015,4663.0,A,Official figure,80920.0,37732.86
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2016,4596.0,A,Official figure,89781.0,41263.15
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2017,4530.0,A,Official figure,88450.0,40067.86
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2018,4487.0,A,Official figure,90100.0,40428.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2019,5854.0,A,Official figure,170133.0,99596.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2020,4843.0,A,Official figure,227012.0,109950.8
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2021,5078.0,A,Official figure,230012.0,116800.0
Crops and livestock products,Saudi Arabia,"Other citrus fruit, n.e.c.",2022,5189.0,A,Official figure,235884.0,122400.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2000,28123.0,A,Official figure,75447.0,212181.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2001,35755.0,A,Official figure,45626.0,163134.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2002,36007.0,A,Official figure,49586.0,178546.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2003,37500.0,A,Official figure,53067.0,199000.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2004,39000.0,A,Official figure,58205.0,227000.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2005,44099.0,A,Official figure,62795.0,276921.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2006,46377.0,A,Official figure,59441.0,275670.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2007,47699.0,A,Official figure,59938.0,285899.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2008,49815.0,A,Official figure,63713.0,317387.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2009,50917.0,A,Official figure,63616.0,323916.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2010,45927.0,A,Official figure,68228.0,313353.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2011,48499.0,A,Official figure,73292.0,355458.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2012,46943.0,A,Official figure,77742.0,364944.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2013,46632.0,A,Official figure,77200.0,360000.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2020,41095.0,A,Official figure,134828.0,554075.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2021,8171.0,A,Official figure,160004.0,130739.0
Crops and livestock products,Saudi Arabia,"Other fruits, n.e.c.",2022,8817.0,A,Official figure,164455.0,145000.0
Crops and livestock products,Saudi Arabia,Other pulses n.e.c.,2000,4300.0,E,Estimated value,18605.0,8000.0
Crops and livestock products,Saudi Arabia,Other pulses n.e.c.,2001,4500.0,E,Estimated value,18222.0,8200.0
Crops and livestock products,Saudi Arabia,Other pulses n.e.c.,2012,4700.0,E,Estimated value,27660.0,13000.0
Crops and livestock products,Saudi Arabia,Other pulses n.e.c.,2013,4750.0,E,Estimated value,29474.0,14000.0
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2000,18801.0,A,Official figure,192914.0,362698.0
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2001,20875.0,A,Official figure,188163.0,392791.0
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2002,22031.0,A,Official figure,171597.0,378045.0
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2018,2930.0,A,Official figure,123096.0,36067.0
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2019,2735.0,A,Official figure,187287.0,51223.0
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2020,13678.0,A,Official figure,152717.0,208884.2
Crops and livestock products,Saudi Arabia,"Other vegetables, fresh n.e.c.",2021,6706.0,E,Estimated value,147213.0,98724.73
Crops and livestock products,Saudi Arabia,Peaches and nectarines,2020,1286.0,A,Official figure,172947.0,22241.0
Crops and livestock products,Saudi Arabia,Peaches and nectarines,2021,1587.0,A,Official figure,163516.0,25950.0
Crops and livestock products,Saudi Arabia,Peaches and nectarines,2022,1538.0,A,Official figure,190507.0,29300.0
Crops and livestock products,Saudi Arabia,Potatoes,2000,14524.0,A,Official figure,262035.0,380579.0
Crops and livestock products,Saudi Arabia,Potatoes,2001,13112.0,A,Official figure,240917.0,315891.0
Crops and livestock products,Saudi Arabia,Potatoes,2002,13777.0,A,Official figure,228648.0,315008.0
Crops and livestock products,Saudi Arabia,Potatoes,2003,13687.0,A,Official figure,232293.0,317939.0
Crops and livestock products,Saudi Arabia,Potatoes,2004,14864.0,A,Official figure,260589.0,387340.0
Crops and livestock products,Saudi Arabia,Potatoes,2005,18105.0,A,Official figure,243565.0,440974.0
Crops and livestock products,Saudi Arabia,Potatoes,2006,19361.0,A,Official figure,242031.0,468596.0
Crops and livestock products,Saudi Arabia,Potatoes,2007,19700.0,A,Official figure,235025.0,463000.0
Crops and livestock products,Saudi Arabia,Potatoes,2008,17926.0,A,Official figure,249332.0,446953.0
Crops and livestock products,Saudi Arabia,Potatoes,2009,17665.0,A,Official figure,251423.0,444138.0
Crops and livestock products,Saudi Arabia,Potatoes,2010,15312.0,A,Official figure,260575.0,398993.0
Crops and livestock products,Saudi Arabia,Potatoes,2011,16296.0,A,Official figure,248330.0,404679.0
Crops and livestock products,Saudi Arabia,Potatoes,2012,16020.0,A,Official figure,253233.0,405680.0
Crops and livestock products,Saudi Arabia,Potatoes,2013,15212.0,A,Official figure,256547.0,390259.0
Crops and livestock products,Saudi Arabia,Potatoes,2014,17073.0,A,Official figure,134411.0,229480.0
Crops and livestock products,Saudi Arabia,Potatoes,2015,17622.0,A,Official figure,260575.0,459186.0
Crops and livestock products,Saudi Arabia,Potatoes,2016,18180.0,A,Official figure,256547.0,466402.0
Crops and livestock products,Saudi Arabia,Potatoes,2017,18755.0,A,Official figure,254022.0,476418.0
Crops and livestock products,Saudi Arabia,Potatoes,2018,19149.0,A,Official figure,251893.0,482350.0
Crops and livestock products,Saudi Arabia,Potatoes,2019,19427.0,A,Official figure,244024.0,474065.0
Crops and livestock products,Saudi Arabia,Potatoes,2020,19486.0,A,Official figure,288577.0,562309.8
Crops and livestock products,Saudi Arabia,Potatoes,2021,19921.0,A,Official figure,290200.0,578108.0
Crops and livestock products,Saudi Arabia,Potatoes,2022,19990.0,A,Official figure,302651.0,605000.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2000,6150.0,A,Official figure,127515.0,78422.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2001,8400.0,A,Official figure,124989.0,104991.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2002,7910.0,A,Official figure,124920.0,98812.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2003,7589.0,A,Official figure,133186.0,101075.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2004,7298.0,A,Official figure,173859.0,126882.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2005,8038.0,A,Official figure,167833.0,134904.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2006,6210.0,A,Official figure,200338.0,124410.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2007,6691.0,A,Official figure,173847.0,116321.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2008,6670.0,A,Official figure,180618.0,120472.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2009,6359.0,A,Official figure,183963.0,116982.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2010,6064.0,A,Official figure,208341.0,126338.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2011,6451.0,A,Official figure,197583.0,127461.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2012,6278.0,A,Official figure,192499.0,120851.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2013,6001.0,A,Official figure,199755.0,119873.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2014,3280.0,A,Official figure,194561.0,63816.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2015,2939.0,A,Official figure,220813.0,64897.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2016,2634.0,A,Official figure,216033.0,56903.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2017,2362.0,A,Official figure,214272.0,50611.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2018,2848.0,A,Official figure,197254.0,56174.3
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2019,2663.0,A,Official figure,249314.0,66402.31
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2020,2508.0,A,Official figure,249334.0,62533.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2021,2552.0,A,Official figure,253331.0,64650.0
Crops and livestock products,Saudi Arabia,"Pumpkins, squash and gourds",2022,2588.0,A,Official figure,276468.0,71550.0
Crops and livestock products,Saudi Arabia,Rice,2017,124.0,A,Official figure,968.0,12.0
Crops and livestock products,Saudi Arabia,Rice,2018,127.0,A,Official figure,1417.0,18.0
Crops and livestock products,Saudi Arabia,Rice,2019,230.0,E,Estimated value,17391.0,400.0
Crops and livestock products,Saudi Arabia,Rice,2020,337.0,A,Official figure,23353.0,787.0
Crops and livestock products,Saudi Arabia,Rice,2021,339.0,A,Official figure,24012.0,814.0
Crops and livestock products,Saudi Arabia,Rice,2022,340.0,A,Official figure,23971.0,815.0
Crops and livestock products,Saudi Arabia,Sesame seed,2000,2350.0,A,Official figure,14468.0,3400.0
Crops and livestock products,Saudi Arabia,Sesame seed,2001,1816.0,A,Official figure,12340.0,2241.0
Crops and livestock products,Saudi Arabia,Sesame seed,2002,1735.0,A,Official figure,16248.0,2819.0
Crops and livestock products,Saudi Arabia,Sesame seed,2003,1675.0,A,Official figure,14907.0,2497.0
Crops and livestock products,Saudi Arabia,Sesame seed,2004,2920.0,A,Official figure,16781.0,4900.0
Crops and livestock products,Saudi Arabia,Sesame seed,2005,2933.0,A,Official figure,16925.0,4964.0
Crops and livestock products,Saudi Arabia,Sesame seed,2006,3049.0,A,Official figure,17540.0,5348.0
Crops and livestock products,Saudi Arabia,Sesame seed,2007,3261.0,A,Official figure,16302.0,5316.0
Crops and livestock products,Saudi Arabia,Sesame seed,2008,3114.0,A,Official figure,16557.0,5156.0
Crops and livestock products,Saudi Arabia,Sesame seed,2009,2925.0,A,Official figure,16916.0,4948.0
Crops and livestock products,Saudi Arabia,Sesame seed,2014,2060.0,A,Official figure,16917.0,3485.0
Crops and livestock products,Saudi Arabia,Sesame seed,2015,1943.0,A,Official figure,19758.0,3839.0
Crops and livestock products,Saudi Arabia,Sesame seed,2016,1833.0,A,Official figure,14397.0,2639.0
Crops and livestock products,Saudi Arabia,Sesame seed,2017,1729.0,A,Official figure,18843.0,3258.0
Crops and livestock products,Saudi Arabia,Sesame seed,2018,1663.0,A,Official figure,18551.0,3085.0
Crops and livestock products,Saudi Arabia,Sesame seed,2019,1663.0,A,Official figure,24768.0,4119.0
Crops and livestock products,Saudi Arabia,Sesame seed,2020,3056.0,A,Official figure,13128.0,4012.1
Crops and livestock products,Saudi Arabia,Sesame seed,2021,3145.0,A,Official figure,13000.0,4088.0
Crops and livestock products,Saudi Arabia,Sesame seed,2022,3280.0,A,Official figure,12485.0,4095.0
Crops and livestock products,Saudi Arabia,Sorghum,2000,158582.0,A,Official figure,13384.0,212248.0
Crops and livestock products,Saudi Arabia,Sorghum,2001,177616.0,A,Official figure,13971.0,248153.0
Crops and livestock products,Saudi Arabia,Sorghum,2002,165877.0,A,Official figure,14482.0,240231.0
Crops and livestock products,Saudi Arabia,Sorghum,2003,141869.0,A,Official figure,17057.0,241982.0
Crops and livestock products,Saudi Arabia,Sorghum,2004,129865.0,A,Official figure,21858.0,283855.0
Crops and livestock products,Saudi Arabia,Sorghum,2005,107700.0,A,Official figure,19751.0,212720.0
Crops and livestock products,Saudi Arabia,Sorghum,2006,104000.0,A,Official figure,23933.0,248900.0
Crops and livestock products,Saudi Arabia,Sorghum,2007,96000.0,A,Official figure,24271.0,233000.0
Crops and livestock products,Saudi Arabia,Sorghum,2008,103572.0,A,Official figure,24325.0,251941.0
Crops and livestock products,Saudi Arabia,Sorghum,2009,92757.0,A,Official figure,26312.0,244065.0
Crops and livestock products,Saudi Arabia,Sorghum,2010,43899.0,A,Official figure,25974.0,114022.0
Crops and livestock products,Saudi Arabia,Sorghum,2011,44399.0,A,Official figure,26372.0,117091.0
Crops and livestock products,Saudi Arabia,Sorghum,2012,45438.0,A,Official figure,26056.0,118393.0
Crops and livestock products,Saudi Arabia,Sorghum,2013,42101.0,A,Official figure,26199.0,110299.0
Crops and livestock products,Saudi Arabia,Sorghum,2014,63101.0,A,Official figure,26312.0,166033.0
Crops and livestock products,Saudi Arabia,Sorghum,2015,60740.0,A,Official figure,25974.0,157764.0
Crops and livestock products,Saudi Arabia,Sorghum,2016,58467.0,A,Official figure,26056.0,152341.0
Crops and livestock products,Saudi Arabia,Sorghum,2017,56279.0,A,Official figure,26183.0,147353.0
Crops and livestock products,Saudi Arabia,Sorghum,2018,54866.0,A,Official figure,26253.0,144038.0
Crops and livestock products,Saudi Arabia,Sorghum,2019,53489.0,A,Official figure,21799.0,116601.0
Crops and livestock products,Saudi Arabia,Sorghum,2020,55687.0,A,Official figure,21090.0,117445.0
Crops and livestock products,Saudi Arabia,Sorghum,2021,56950.0,A,Official figure,20957.0,119350.0
Crops and livestock products,Saudi Arabia,Sorghum,2022,57143.0,A,Official figure,21000.0,120000.0
Crops and livestock products,Saudi Arabia,Watermelons,2000,14425.0,A,Official figure,190789.0,275213.0
Crops and livestock products,Saudi Arabia,Watermelons,2001,15409.0,A,Official figure,162924.0,251050.0
Crops and livestock products,Saudi Arabia,Watermelons,2002,15904.0,A,Official figure,171252.0,272359.0
Crops and livestock products,Saudi Arabia,Watermelons,2003,16415.0,A,Official figure,172634.0,283378.0
Crops and livestock products,Saudi Arabia,Watermelons,2004,17187.0,A,Official figure,192730.0,331245.0
Crops and livestock products,Saudi Arabia,Watermelons,2005,18148.0,A,Official figure,200814.0,364437.0
Crops and livestock products,Saudi Arabia,Watermelons,2006,18522.0,A,Official figure,207561.0,384445.0
Crops and livestock products,Saudi Arabia,Watermelons,2007,19455.0,A,Official figure,202125.0,393234.0
Crops and livestock products,Saudi Arabia,Watermelons,2008,17618.0,A,Official figure,206546.0,363893.0
Crops and livestock products,Saudi Arabia,Watermelons,2009,16783.0,A,Official figure,201438.0,338074.0
Crops and livestock products,Saudi Arabia,Watermelons,2010,17531.0,A,Official figure,193304.0,338881.0
Crops and livestock products,Saudi Arabia,Watermelons,2011,17911.0,A,Official figure,204290.0,365903.0
Crops and livestock products,Saudi Arabia,Watermelons,2012,18151.0,A,Official figure,206161.0,374203.0
Crops and livestock products,Saudi Arabia,Watermelons,2013,18623.0,A,Official figure,215356.0,401058.0
Crops and livestock products,Saudi Arabia,Watermelons,2014,24558.0,A,Official figure,201406.0,494612.0
Crops and livestock products,Saudi Arabia,Watermelons,2015,26162.0,A,Official figure,193304.0,505722.0
Crops and livestock products,Saudi Arabia,Watermelons,2016,27874.0,A,Official figure,206161.0,574653.0
Crops and livestock products,Saudi Arabia,Watermelons,2017,29699.0,A,Official figure,204110.0,606186.0
Crops and livestock products,Saudi Arabia,Watermelons,2018,30981.0,A,Official figure,204800.0,634491.0
Crops and livestock products,Saudi Arabia,Watermelons,2019,30981.0,A,Official figure,221979.0,687717.57
Crops and livestock products,Saudi Arabia,Watermelons,2020,23452.0,A,Official figure,222676.0,522225.7
Crops and livestock products,Saudi Arabia,Watermelons,2021,23921.0,A,Official figure,260905.0,624110.0
Crops and livestock products,Saudi Arabia,Watermelons,2022,24113.0,A,Official figure,250902.0,605000.0
Crops and livestock products,Saudi Arabia,Wheat,2000,419220.0,A,Official figure,42640.0,1787542.0
Crops and livestock products,Saudi Arabia,Wheat,2001,424168.0,A,Official figure,49081.0,2081870.0
Crops and livestock products,Saudi Arabia,Wheat,2002,498507.0,A,Official figure,48875.0,2436443.0
Crops and livestock products,Saudi Arabia,Wheat,2003,516747.0,A,Official figure,48849.0,2524278.0
Crops and livestock products,Saudi Arabia,Wheat,2004,523061.0,A,Official figure,53066.0,2775678.0
Crops and livestock products,Saudi Arabia,Wheat,2005,488876.0,A,Official figure,54175.0,2648472.0
Crops and livestock products,Saudi Arabia,Wheat,2006,468271.0,A,Official figure,56172.0,2630394.0
Crops and livestock products,Saudi Arabia,Wheat,2007,450000.0,A,Official figure,56844.0,2558000.0
Crops and livestock products,Saudi Arabia,Wheat,2008,326161.0,A,Official figure,60877.0,1985556.0
Crops and livestock products,Saudi Arabia,Wheat,2009,195884.0,A,Official figure,58833.0,1152447.0
Crops and livestock products,Saudi Arabia,Wheat,2010,219505.0,A,Official figure,61474.0,1349389.0
Crops and livestock products,Saudi Arabia,Wheat,2011,192818.0,A,Official figure,61429.0,1184454.0
Crops and livestock products,Saudi Arabia,Wheat,2012,144169.0,A,Official figure,59254.0,854256.0
Crops and livestock products,Saudi Arabia,Wheat,2013,102613.0,A,Official figure,64333.0,660145.0
Crops and livestock products,Saudi Arabia,Wheat,2014,122199.0,A,Official figure,58800.0,718530.0
Crops and livestock products,Saudi Arabia,Wheat,2015,112956.0,A,Official figure,61420.0,693776.0
Crops and livestock products,Saudi Arabia,Wheat,2016,104414.0,A,Official figure,59250.0,618653.0
Crops and livestock products,Saudi Arabia,Wheat,2017,96517.0,A,Official figure,64333.0,620923.0
Crops and livestock products,Saudi Arabia,Wheat,2018,89756.0,A,Official figure,65334.0,586413.0
Crops and livestock products,Saudi Arabia,Wheat,2019,84743.0,A,Official figure,59023.0,500175.0
Crops and livestock products,Saudi Arabia,Wheat,2020,86983.0,A,Official figure,63755.0,554562.0
Crops and livestock products,Saudi Arabia,Wheat,2021,91430.0,A,Official figure,67000.0,612582.0
Crops and livestock products,Saudi Arabia,Wheat,2022,117647.0,A,Official figure,68000.0,800000.0
Crops and livestock products,Singapore,Cabbages,2016,32.0,E,Estimated value,197228.0,635.15
Crops and livestock products,Singapore,Cabbages,2018,33.0,E,Estimated value,197227.0,650.15
Crops and livestock products,Singapore,Cabbages,2019,33.0,E,Estimated value,197229.0,648.52
Crops and livestock products,Singapore,Cabbages,2020,33.0,E,Estimated value,197230.0,652.97
Crops and livestock products,Singapore,Cabbages,2021,33.0,E,Estimated value,197229.0,650.55
Crops and livestock products,Singapore,Cabbages,2022,33.0,E,Estimated value,197229.0,650.68
Crops and livestock products,Singapore,"Coconuts, in shell",2012,17.0,E,Estimated value,88235.0,150.0
Crops and livestock products,Singapore,"Coconuts, in shell",2013,18.0,E,Estimated value,88889.0,160.0
Crops and livestock products,Singapore,"Coconuts, in shell",2014,20.0,E,Estimated value,65000.0,130.0
Crops and livestock products,Singapore,"Coconuts, in shell",2016,17.0,E,Estimated value,73627.0,128.08
Crops and livestock products,Singapore,"Coconuts, in shell",2017,17.0,E,Estimated value,68302.0,117.44
Crops and livestock products,Singapore,"Coconuts, in shell",2020,17.0,E,Estimated value,70258.0,116.76
Crops and livestock products,Singapore,"Coconuts, in shell",2021,16.0,E,Estimated value,70941.0,116.53
Crops and livestock products,Singapore,"Coconuts, in shell",2022,17.0,E,Estimated value,70777.0,117.63
Crops and livestock products,Singapore,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2000,1.0,E,Estimated value,100000.0,10.0
Crops and livestock products,Singapore,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2001,1.0,E,Estimated value,100000.0,10.0
Crops and livestock products,Singapore,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2002,1.0,E,Estimated value,100000.0,10.0
Crops and livestock products,Singapore,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2012,1.0,E,Estimated value,140000.0,14.0
Crops and livestock products,Singapore,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2013,1.0,E,Estimated value,140000.0,14.0
Crops and livestock products,Singapore,Lettuce and chicory,2009,16.0,A,Official figure,251250.0,402.0
Crops and livestock products,Singapore,"Other fruits, n.e.c.",2012,3.0,E,Estimated value,26667.0,8.0
Crops and livestock products,Singapore,"Other fruits, n.e.c.",2016,2.0,E,Estimated value,26600.0,5.65
Crops and livestock products,Singapore,"Other fruits, n.e.c.",2017,2.0,E,Estimated value,26518.0,4.8
Crops and livestock products,Singapore,"Other fruits, n.e.c.",2019,2.0,E,Estimated value,26727.0,4.88
Crops and livestock products,Singapore,"Other vegetables, fresh n.e.c.",2000,710.0,E,Estimated value,164789.0,11700.0
Crops and livestock products,Singapore,"Other vegetables, fresh n.e.c.",2001,770.0,E,Estimated value,166234.0,12800.0
Crops and livestock products,Singapore,"Other vegetables, fresh n.e.c.",2002,840.0,E,Estimated value,166667.0,14000.0
Crops and livestock products,Singapore,"Other vegetables, fresh n.e.c.",2003,850.0,E,Estimated value,165882.0,14100.0
Crops and livestock products,Singapore,"Other vegetables, fresh n.e.c.",2004,920.0,E,Estimated value,165217.0,15200.0
Crops and livestock products,Singapore,"Other vegetables, fresh n.e.c.",2005,980.0,E,Estimated value,166327.0,16300.0
Crops and livestock products,South Africa,Apples,2005,21326.0,A,Official figure,318317.0,678842.0
Crops and livestock products,South Africa,Apples,2006,20633.0,A,Official figure,307030.0,633495.0
Crops and livestock products,South Africa,Apples,2012,22900.0,A,Official figure,347493.0,795758.0
Crops and livestock products,South Africa,Apricots,2005,4533.0,A,Official figure,132094.0,59878.0
Crops and livestock products,South Africa,Bananas,2005,6962.0,A,Official figure,505045.0,351612.0
Crops and livestock products,South Africa,Barley,2000,77690.0,A,Official figure,18328.0,142390.0
Crops and livestock products,South Africa,Barley,2001,73160.0,A,Official figure,19286.0,141100.0
Crops and livestock products,South Africa,Barley,2002,72070.0,A,Official figure,25499.0,183770.0
Crops and livestock products,South Africa,Barley,2003,84220.0,A,Official figure,28497.0,240000.0
Crops and livestock products,South Africa,Barley,2004,83200.0,A,Official figure,22236.0,185000.0
Crops and livestock products,South Africa,Barley,2005,90000.0,A,Official figure,25000.0,225000.0
Crops and livestock products,South Africa,Barley,2006,89780.0,A,Official figure,26286.0,236000.0
Crops and livestock products,South Africa,Barley,2007,73360.0,A,Official figure,30330.0,222500.0
Crops and livestock products,South Africa,Barley,2008,68245.0,A,Official figure,28134.0,192000.0
